USERID	MENUID	ITEMID	MENUNAME	MENUCMD	MENUTYPE	RCDVERSION	CREATEDBY	DATECREATED	LASTUPDATEDBY	LASTUPDATED	AUTHTYPE	VISIBLE	ISSYSTEM	IS_SD	IS_SA	IS_SAP	IS_PU	IS_PUP	IS_IN	IS_INP	IS_GL	IS_GLP	IS_BA	IS_SE	IS_SO	IS_FU	IS_FUP	IS_FI	IS_FIP	IS_PR	IS_PRP	IS_PA	IS_PAP	IS_HU	IS_HUP	IS_GE
	InventoryRpts	430.0	DSR and JV List Report	sysRptdsr_jv	P	1	manager	2010-04-29 15:03:34	manager	2010-04-29 15:03:34	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	InventoryRpts	440.0	Consignment Stock Monitoring	sysRptconstmonitor	P	1	manager	2010-05-07 12:23:47	manager	2010-05-07 12:23:47	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	InventoryRpts	450.0	Early Registration	sysRptearlyreg	P	1	manager	2010-05-08 22:20:31	manager	2010-05-08 22:20:31	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	60.0	Purchase Request List	PurchaseRequestList	P	1	sa	2008-04-03 21:07:20	sa	2008-04-03 21:07:20	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	70.0	Purchase Order List	PurchaseOrderList	P	1	sa	2008-04-03 21:07:41	sa	2008-04-03 21:07:41	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	80.0	Goods Receipt PO	PurchaseDeliveryList	P	1	sa	2008-04-03 21:08:07	sa	2008-04-03 21:08:07	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	90.0	Goods Return	PurchaseReturnList	P	1	sa	2008-04-03 21:08:31	sa	2008-04-03 21:08:31	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	100.0	A/P Invoice List	APInvoiceList	P	3	sa	2008-04-03 21:09:01	system	2009-12-19 10:07:42	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	110.0	A/P Credit Memo List	APCreditMemoList	P	3	sa	2008-04-03 21:09:18	system	2009-12-19 10:07:42	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	120.0	A/P Aging - DOCTORS	sysRpthms_ap_aging	P	4	manager	2010-02-10 00:43:22	manager	2014-03-03 18:29:06	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	120.5	A/P Aging - SUPPLIERS/OTHERS	sysRpthms_ap_aging2	P	3	manager	2014-03-03 13:23:04	manager	2014-03-03 18:36:54		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	PURCHASINGRPTS	121.0	Purchase Order Report	sysRpthms_sumpo	P	1	manager	2013-06-20 16:24:03	manager	2013-06-20 16:24:03		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	PURCHASINGRPTS	122.0	Purchase Subsidiary Ledger	sysRpthms_apinvsum	P	1	manager	2013-06-20 16:49:39	manager	2013-06-20 16:49:39		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	PURCHASINGRPTS	123.0	Purchase Order Vs. Receiving Report	sysRpthms_povrr	P	1	manager	2013-06-20 17:12:45	manager	2013-06-20 17:12:45		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	PURCHASINGRPTS	130.0	Purchase Book	sysRptpur_book	P	1	manager	2010-02-09 23:56:59	manager	2010-02-09 23:56:59	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	160.0	Purchase Analysis	sysRptpa	P	1	manager	2010-03-02 17:11:37	manager	2010-03-02 17:11:37	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	161.0	Purchase Order List Report	sysRptpurchaseorder_list	P	2	manager	2010-03-17 15:08:00	manager	2010-03-17 15:09:44	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	162.0	Goods Receipt PO List Report	sysRptgrpo_list	P	1	manager	2010-03-17 15:23:15	manager	2010-03-17 15:23:15	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	163.0	Goods Return List Report	sysRptgoodsreturn_list	P	1	manager	2010-03-17 15:43:39	manager	2010-03-17 15:43:39	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	164.0	A/P Invoice List Report	sysRptinv_rr	P	3	manager	2010-02-10 18:21:25	manager	2010-03-17 15:07:07	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS	165.0	A/P Credit Memo List Report	sysRptprs	P	3	manager	2010-02-10 18:38:50	manager	2010-03-17 15:07:07	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	PURCHASINGRPTS 	200.0	Purchasing Requirement Management	purchaserequirementmanagement	P	1	manager	2011-07-25 01:14:46	manager	2011-07-25 01:14:46	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	SALESRPTS	10.0	Sales Report	rptSales	P	1	sa	2006-12-09 04:19:05	sa	2006-12-09 04:19:05	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	20.0	Collections And Deposits Report	rptCollectionsAndDeposits	P	1	sa	2006-12-06 15:47:47	sa	2006-12-06 15:47:47	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	60.0	Sales Quotation List	SalesQuotationList	P	1	sa	2008-04-03 21:05:16	sa	2008-04-03 21:05:16	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	70.0	Sales Order List	SalesOrderList	P	1	sa	2008-04-03 21:04:53	sa	2008-04-03 21:04:53	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	80.0	Delivery List	SalesDeliveryList	P	3	sa	2008-04-03 21:04:34	system	2009-12-19 10:06:16	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	90.0	Return List	SalesReturnList	P	3	sa	2008-04-03 21:04:14	system	2009-12-19 10:06:16	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	95.0	A/R Down Payment Request List	ARDownPaymentRequestList	P	1	system	2009-12-19 10:21:02	system	2009-12-19 10:21:02	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	96.0	A/R Down Payment Invoice List	ARDownPaymentInvoiceList	P	1	system	2009-12-19 10:21:02	system	2009-12-19 10:21:02	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	99.0	Notes Receivable List	NRInvoiceList	P	2	sa	2008-11-10 02:18:27	manager	2009-07-09 00:15:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
	SALESRPTS	100.0	Account Receivable List	ARInvoiceList	P	2	sa	2008-04-02 21:59:40	manager	2009-07-09 00:15:58	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	101.0	Cash Sales List	ARInvoicePaymentList	P	1	sa	2008-11-10 02:18:27	sa	2008-11-10 02:18:27	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	110.0	A/R Credit Memo List	ARCreditMemoList	P	3	sa	2008-04-03 21:03:43	manager	2011-04-21 17:21:16	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	115.0	Sales Inquiry	SalesSummary	P	1	manager	2012-02-12 17:59:01	manager	2012-02-12 17:59:01	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	SALESRPTS	120.0	Consignment Sales Management	ConsignmentSalesManagement	P	1	manager	2012-02-10 23:52:25	manager	2012-02-10 23:52:25	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	SALESRPTS	130.0	A/R Aging - PHIC/HMO/LGU/CO	sysRpthms_araging	P	4	manager	2010-02-07 23:16:00	manager	2014-03-03 18:20:53	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	130.5	A/R Aging - EMPLOYEE/NON-TRADE	sysRptHMS_ARAGING2	P	2	manager	2014-03-03 13:13:13	manager	2014-03-03 18:20:53		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	SALESRPTS	131.0	Sales Book	sysRptsb	P	2	manager	2010-02-08 15:54:20	manager	2010-02-10 16:15:08	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	134.0	Sales Analysis	sysRptsales_analysis	P	1	manager	2010-02-25 13:20:17	manager	2010-02-25 13:20:17	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	190.0	Sales Quotation List Report	sysRptsalesquotation_list	P	4	manager	2010-03-17 13:30:36	manager	2010-03-17 14:31:19	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	191.0	Sales Order List Report	sysRptsalesorder_list	P	2	manager	2010-03-17 14:12:24	manager	2010-03-17 14:31:19	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	192.0	Sales Delivery List Report	sysRptsalesdelivery_list	P	2	manager	2010-03-17 14:30:43	manager	2010-03-17 14:31:19	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	193.0	Sales Return List Report	sysRptsalesreturn_list	P	1	manager	2010-03-17 14:41:02	manager	2010-03-17 14:41:02	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	198.0	A/R Invoice List Report	sysRptarinvoice_list	P	2	manager	2010-03-08 19:40:14	manager	2010-03-17 13:28:33	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	199.0	A/R Credit Memo List Report	sysRptarcreditmemo_list	P	2	manager	2010-03-08 20:02:41	manager	2010-03-17 13:28:33	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	200.0	Sales Monitoring	sysRptsale_moni	P	3	manager	2010-02-08 00:13:31	manager	2010-03-17 13:28:33	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	300.0	Collection Report	sysRptinv_pay	P	4	manager	2010-02-07 14:38:28	manager	2010-03-17 13:28:33	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	400.0	Sales and Effective Margin	sysRptsaleEffe	P	1	manager	2010-04-27 15:15:53	manager	2010-04-27 15:15:53	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	410.0	Sales Summary	sysRptsales_sum	P	1	manager	2010-04-30 04:05:27	manager	2010-04-30 04:05:27	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	420.0	Daily Lube Sales	sysRptlube_sales	P	1	manager	2010-04-30 15:27:21	manager	2010-04-30 15:27:21	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	SALESRPTS	430.0	Lube Sales	sysRptlubesales	P	1	manager	2010-05-08 09:43:33	manager	2010-05-08 09:43:33	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	HIS	500.0	Reports	HISRPTS	M	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	1.0	Log Book	sysRpthms_log_book	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	1.5	Diet List	sysRpthms_dietL	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	3.0	Cases	sysRpthms_census_filter_roomtype	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	4.0	Census	sysRpthms_census_filter_roomtype_by_f	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	4.1	Discharged List	sysRpthms_dl	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	4.2	Daily Collection Summary	sysRpthms_dcr	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	5.0	Transmittal	sysRpthms_trans	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	5.1	Transmittal Payments	sysRpthms_transpay	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	5.2	A/R Aging - PHIC/HMO/LGU/CO	sysRpthms_araging	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	HISRPTS	8.0	Statement of Account	sysRpthms_soa	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	InventoryRpts	4.0	Item List	itemlist	P	1	110043	2014-04-10 09:28:54	110043	2014-04-10 09:28:54	F	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
110020	InventoryRpts	4.2	Last Prices	lastprices	P	1	110043	2014-04-10 09:28:54	110043	2014-04-10 09:28:54	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	InventoryRpts	4.5	Inventory Requirement By Sales	inventoryrequirementbysales	P	1	110043	2014-04-10 09:28:54	110043	2014-04-10 09:28:54	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	InventoryRpts	5.0	Inventory Requirement Management	inventoryrequirementmanagement	P	1	110043	2014-04-10 09:28:54	110043	2014-04-10 09:28:54	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110020	InventoryRpts	6.0	Goods Receipt List	goodsreceiptlist	P	1	110043	2014-04-10 09:28:54	110043	2014-04-10 09:28:54	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	7.0	Goods Issue List	goodsissuelist	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	8.0	Stock Transfer List	StockTransferList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	10.0	Goods Receipt Report	rptGoodsReceiptReport	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	15.0	Goods Receipt w/ Cost Report	rptGoodsReceiptwCostReport	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	20.0	Goods Issue Report	rptGoodsIssueReport	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	30.0	Accounts Payable/Receiving Report	rptAccountsPayableReceivingReport	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	35.0	Stock Adjustment List	stockadjustmentlist	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	36.0	Initial Quantity List	initialquantitylist	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	37.0	Stock Revaluation List	stockrevaluationlist	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	37.5	Stock Allocation List	stockallocationlist	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	37.9	Re-Packing List	RepackingList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	38.0	Pick and Pack List	pickpacklist	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	39.0	Transfer Request List	StockTransferRequestIBList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	40.0	Transfer Out List	GoodsIssueIBList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	41.0	Transfer In List	GoodsReceiptIBList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	42.0	Transfer REcon List	StockTransferLossList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	43.0	Transfer Out (Transit) List	stocktransferouttransitIB	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	44.0	Transfer In (Transit) List	stocktransferintransitIB	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	50.0	Serial Numbers List	SerialNumberList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	55.0	Batch Numbers List	BatchNumberList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	90.0	Stock List	stockcardcostinglist	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	95.0	Stock List - Consignment	StockConsignmentList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	100.0	Stock Ledger	StockLedger	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	105.0	Stock Ledger - Consignment	StockConsignmentLedger	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	110.0	Repo Details	RepoDetailsList	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
110020	InventoryRpts	112.0	Aging	sysRptstock_aging	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	200.0	Stock Status with Cost	sysRptinv_stock_status_all_whse_w_cost	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	210.0	Stock Ledger	sysRptstock_ledger	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	215.0	Price List	sysRptinv_price_list_price_wo_cost	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	300.0	Goods Receipt List Report	sysRptgoods_receipt	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	350.0	Goods Issue List Report	sysRptgoods_issue	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	400.0	Stock Transfer List Report	sysRptsttrans	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	410.0	Fuel Buffering	sysRptfuel_buff	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	420.0	Fuel Monitoring Sheet	sysRptfuel_moni	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	430.0	DSR and JV List Report	sysRptdsr_jv	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	440.0	Consignment Stock Monitoring	sysRptconstmonitor	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110020	InventoryRpts	450.0	Early Registration	sysRptearlyreg	P	1	110043	2014-04-10 09:28:55	110043	2014-04-10 09:28:55	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120029	HIS	500.0	Reports	HISRPTS	M	1	110043	2014-04-01 21:58:31	110043	2014-04-01 21:58:31	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
120029	HISRPTS	1.5	Diet List	sysRpthms_dietL	P	1	110043	2014-04-01 21:58:31	110043	2014-04-01 21:58:31	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
120029	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	110043	2014-04-01 21:58:31	110043	2014-04-01 21:58:31	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HIS	500.0	Reports	HISRPTS	M	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	1.0	Log Book	sysRpthms_log_book	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	1.5	Diet List	sysRpthms_dietL	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
